+-----------------------------------------------+---------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+----------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| resource_name                                 | physical_resource_id                                                            | resource_type                                                                                                                                                     | resource_status | updated_time         | stack_name                                                                                                                                                               |
| 41                                            | b2a65724-7ddf-439c-93c6-d56ad4056cbc                                            | OS::TripleO::Services::Snmp                                                                                                                                       | UPDATE_COMPLETE | 2017-11-23T06:40:53Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| RedisBase                                     | 97e04cfe-3054-43b7-a5bb-dd5c742efc09                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/database/redis.yaml                                                  | UPDATE_COMPLETE | 2017-11-23T06:40:53Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-29-7taklngvdpkq                                                                                  |
| 1                                             | a21a09e8-4761-48a7-834b-f0e5bc3369d6                                            | OS::TripleO::Services::CephMon                                                                                                                                    | UPDATE_COMPLETE | 2017-11-23T06:40:54Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 11                                            | 139886b4-56cb-4ab8-aab8-073e91bc99bd                                            | OS::TripleO::Services::ComputeNeutronOvsAgent                                                                                                                     | UPDATE_COMPLETE | 2017-11-23T06:40:54Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| CephBase                                      | 564098be-5033-4e28-babd-d32e4966429f                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/user-files/usr/share/openstack-tripleo-heat-templates/puppet/services/ceph-base.yaml | UPDATE_COMPLETE | 2017-11-23T06:40:54Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx-1-h6ce5a4ko5qi                                                                                      |
| NovaBase                                      | a5474cc4-4ee2-459a-8880-84c6cfa059a3                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/nova-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:40:54Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-36-nln7lzcfktze                                                                                  |
| SwiftBase                                     | a4b9f7a7-9ce6-4585-95b7-34f39e528944                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/swift-base.yaml                                                      | UPDATE_COMPLETE | 2017-11-23T06:40:54Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-39-3tken2nfl5sw                                                                                  |
| 35                                            | be1f72f6-cd02-45b4-9223-bdb701363b32                                            | OS::TripleO::Services::NovaConsoleauth                                                                                                                            | UPDATE_COMPLETE | 2017-11-23T06:40:55Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 9                                             | a6db4526-e070-4adc-924f-972c67fac01b                                            | OS::TripleO::Services::Kernel                                                                                                                                     | UPDATE_COMPLETE | 2017-11-23T06:40:55Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| RedisBase                                     | 0030559c-fa15-4623-a3a6-d0c86c522ed1                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/database/redis-base.yaml                                             | UPDATE_COMPLETE | 2017-11-23T06:40:55Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-29-7taklngvdpkq-RedisBase-okhujrawaz62                                                           |
| 51                                            | 9f867636-6d97-4028-a6e9-3dcdf4b11f17                                            | OS::TripleO::Services::GnocchiMetricd                                                                                                                             | UPDATE_COMPLETE | 2017-11-23T06:40:56Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 59                                            | d2642591-dc65-42c6-9a1a-0dd97f2a57d7                                            | OS::TripleO::Services::AodhApi                                                                                                                                    | UPDATE_COMPLETE | 2017-11-23T06:40:57Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 7                                             | f8e1b437-7803-4a99-93ce-9201239dd010                                            | OS::TripleO::Services::NovaCompute                                                                                                                                | UPDATE_COMPLETE | 2017-11-23T06:40:57Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| CephBase                                      | e5892e03-fa86-4e5f-bc1e-9811d45ce9bf                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/user-files/usr/share/openstack-tripleo-heat-templates/puppet/services/ceph-base.yaml | UPDATE_COMPLETE | 2017-11-23T06:40:57Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-1-ggknbuevcedk                                                                                   |
| NeutronBase                                   | a0fd0802-063b-457d-b883-6bdeb3248cdd                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/neutron-base.yaml                                                    | UPDATE_COMPLETE | 2017-11-23T06:40:57Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx-11-yrwa5cxw6ums                                                                                     |
| NovaBase                                      | fbedab7f-76ad-43fd-ac31-96ffd00d6197                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/nova-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:40:57Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-35-crt3krou24rw                                                                                  |
| 10                                            | 236aae03-25e2-4ab9-be1a-ceb3ca535482                                            | OS::TripleO::Services::ComputeNeutronCorePlugin                                                                                                                   | UPDATE_COMPLETE | 2017-11-23T06:40:58Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| 12                                            | 51755f90-5829-4b2c-a67e-6ddd1d6f2349                                            | OS::TripleO::Services::GlanceRegistry                                                                                                                             | UPDATE_COMPLETE | 2017-11-23T06:40:58Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 47                                            | 47cdf77e-8012-4f3e-9c98-ae6df9e7b7b6                                            | OS::TripleO::Services::CeilometerAgentCentral                                                                                                                     | UPDATE_COMPLETE | 2017-11-23T06:40:58Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| GnocchiServiceBase                            | e0361190-2172-4d51-8e01-86bec133fd82                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/gnocchi-base.yaml                                                    | UPDATE_COMPLETE | 2017-11-23T06:40:58Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-51-tugsdwslbjem                                                                                  |
| 23                                            | 87c00fd3-c2d5-4845-a53f-b62697574c82                                            | OS::TripleO::Services::NeutronOvsAgent                                                                                                                            | UPDATE_COMPLETE | 2017-11-23T06:40:59Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 8                                             | 022a51e2-4c5b-4c47-999a-a28441bbdd99                                            | OS::TripleO::Services::NovaLibvirt                                                                                                                                | UPDATE_COMPLETE | 2017-11-23T06:40:59Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| ApacheServiceBase                             | 3693bcdf-5e71-4d37-bdce-687d5693dc58                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/apache.yaml                                                          | UPDATE_COMPLETE | 2017-11-23T06:40:59Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-59-7psdxq3r75xf                                                                                  |
| NovaBase                                      | 579dea4c-fc12-4fdd-aff4-df14aa362155                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/nova-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:40:59Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx-7-ege7ngcdgh43                                                                                      |
| 12                                            | b3fd55ba-cba3-4113-9047-8b30b753a292                                            | OS::TripleO::Services::ComputeCeilometerAgent                                                                                                                     | UPDATE_COMPLETE | 2017-11-23T06:41:00Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| AodhBase                                      | fd9b021e-9adb-4fa4-bc01-171db83ae39c                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/aodh-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:00Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-59-7psdxq3r75xf                                                                                  |
| CeilometerServiceBase                         | 806c262c-10c1-4bcc-a52d-686e81c6ebf0                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/ceilometer-base.yaml                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:00Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-47-xi345nj6oy6h                                                                                  |
| 24                                            | 7751165c-2b6b-4e38-9c30-e43af60c6b0c                                            | OS::TripleO::Services::RabbitMQ                                                                                                                                   | UPDATE_COMPLETE | 2017-11-23T06:41:01Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 4                                             | 042c6765-de21-4f5e-9688-32a33ffd8fb1                                            | OS::TripleO::Services::Ntp                                                                                                                                        | UPDATE_COMPLETE | 2017-11-23T06:41:01Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| GlanceBase                                    | 9bd41939-e048-4eaf-9615-a63924862703                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/glance-base.yaml                                                     | UPDATE_COMPLETE | 2017-11-23T06:41:01Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-12-nmf37i42kuyu                                                                                  |
| NeutronBase                                   | 8b14ced1-773f-4ca9-9353-b05e2793f3b7                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/neutron-base.yaml                                                    | UPDATE_COMPLETE | 2017-11-23T06:41:01Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx-10-o3f3ytwpj7xu                                                                                     |
| 45                                            | 3bed8407-0feb-4837-872b-75d4e9bee8ff                                            | OS::TripleO::Services::CeilometerCollector                                                                                                                        | UPDATE_COMPLETE | 2017-11-23T06:41:02Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| NovaBase                                      | 1ae79f9d-8c19-4f1b-abe0-fd573d3800ba                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/nova-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:02Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx-8-qnzscbjgsvtt                                                                                      |
| 3                                             | ae4cbd24-0fcd-4484-84fd-ec26fb75fd14                                            | OS::TripleO::Services::Timezone                                                                                                                                   | UPDATE_COMPLETE | 2017-11-23T06:41:03Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| 6                                             | 5e4718c5-7638-48be-be6d-d622046cdaf9                                            | OS::TripleO::Services::Sshd                                                                                                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:03Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| 6                                             | a9b2a1c6-f076-4d16-953d-c5bf996977d9                                            | OS::TripleO::Services::CinderScheduler                                                                                                                            | UPDATE_COMPLETE | 2017-11-23T06:41:03Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| CeilometerServiceBase                         | 5d45be70-98f2-4b6e-8e74-988d7da115a8                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/ceilometer-base.yaml                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:03Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx-12-zy7yicf7vco5                                                                                     |
| NeutronBase                                   | de15f907-63cf-4eca-85a4-8dd7d421ed9b                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/neutron-base.yaml                                                    | UPDATE_COMPLETE | 2017-11-23T06:41:03Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-23-qiv6dkpm54od                                                                                  |
| RabbitMQServiceBase                           | a17aacdb-e546-4900-86b6-588bffe80cac                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/rabbitmq.yaml                                                        | UPDATE_COMPLETE | 2017-11-23T06:41:03Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-24-kuqvi73zs5do                                                                                  |
| 5                                             | 6c37f10f-81ad-4c41-8bfc-c60ee16a3a2c                                            | OS::TripleO::Services::Snmp                                                                                                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:04Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| CeilometerServiceBase                         | 48d9f8cd-fefa-49b1-9e3a-b196d467f975                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/ceilometer-base.yaml                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:04Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-45-hszgf5moi6k6                                                                                  |
| 15                                            | dd84dd97-c462-4f26-8fc6-37243cca63d8                                            | OS::TripleO::Services::TripleoPackages                                                                                                                            | UPDATE_COMPLETE | 2017-11-23T06:41:05Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| 61                                            | 6bd3d669-fcfe-4858-befa-4c7446d821b6                                            | OS::TripleO::Services::AodhNotifier                                                                                                                               | UPDATE_COMPLETE | 2017-11-23T06:41:05Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| MongoDbBase                                   | 58c4aa02-5c3d-40cf-bafd-ba9f84e5e555                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/database/mongodb-base.yaml                                           | UPDATE_COMPLETE | 2017-11-23T06:41:05Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-45-hszgf5moi6k6                                                                                  |
| 0                                             | 9830bf10-d5c8-4768-a897-9b7929a5df5c                                            | OS::TripleO::Services::CACerts                                                                                                                                    | UPDATE_COMPLETE | 2017-11-23T06:41:06Z | overcloud-ComputeServiceChain-x5togefmxktt-ServiceChain-5vmkqbyyk7hx                                                                                                     |
| 50                                            | defd5e18-16a5-4cc3-a9b0-2b8433e43d90                                            | OS::TripleO::Services::GnocchiApi                                                                                                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:06Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| CinderBase                                    | 35a818b7-70e7-48fc-bd34-f9fb3836dc00                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/cinder-base.yaml                                                     | UPDATE_COMPLETE | 2017-11-23T06:41:06Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-6-nmfrechd33ti                                                                                   |
| 32                                            | f360d80e-7c50-4d8b-ba0a-d966d66a8c6a                                            | OS::TripleO::Services::NovaApi                                                                                                                                    | UPDATE_COMPLETE | 2017-11-23T06:41:07Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 42                                            | 391da027-4616-4cc4-a871-42d10d96a6d7                                            | OS::TripleO::Services::Sshd                                                                                                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:07Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 16                                            | 05fca8b5-b7b1-46e3-ad8d-69e7223e23b1                                            | OS::TripleO::Services::HeatEngine                                                                                                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:08Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| AodhBase                                      | bc02792e-f44c-4a36-922b-9b41fd0842cb                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/aodh-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:08Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-61-j2pzzc2x2yxs                                                                                  |
| ApacheServiceBase                             | 575a8405-77b8-4ea1-87f5-b164d7707064                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/apache.yaml                                                          | UPDATE_COMPLETE | 2017-11-23T06:41:08Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-50-t6bzr7hgh57w                                                                                  |
| GnocchiServiceBase                            | 97ab4d4f-d10e-47dc-88b5-08cd59a3e5ba                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/gnocchi-base.yaml                                                    | UPDATE_COMPLETE | 2017-11-23T06:41:08Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-50-t6bzr7hgh57w                                                                                  |
| 44                                            | f5de41bd-fc55-4689-84c1-df7ca38c9df8                                            | OS::TripleO::Services::CeilometerApi                                                                                                                              | UPDATE_COMPLETE | 2017-11-23T06:41:09Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| NovaBase                                      | 2199e731-ff05-461c-8973-9e75e57899b2                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/nova-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:09Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-32-jenm6joa2rtd                                                                                  |
| 37                                            | 2bf72dd0-fc7f-4bd2-a1c6-0d2dc79b4f66                                            | OS::TripleO::Services::Ntp                                                                                                                                        | UPDATE_COMPLETE | 2017-11-23T06:41:10Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 4                                             | 586bf714-1b0b-48c0-8b0c-2d946b2ae119                                            | OS::TripleO::Services::CinderApi                                                                                                                                  | UPDATE_COMPLETE | 2017-11-23T06:41:10Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| HeatBase                                      | c1a7adec-141b-4693-844c-0cd8e2a6abc9                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/heat-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:10Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-16-sjbnxjgzwmlm                                                                                  |
| 48                                            | fb413a58-3c7a-420f-9280-bc90543ca6ed                                            | OS::TripleO::Services::CeilometerAgentNotification                                                                                                                | UPDATE_COMPLETE | 2017-11-23T06:41:11Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| ApacheServiceBase                             | f531e2ab-67a9-4440-9927-afb32cff1978                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/apache.yaml                                                          | UPDATE_COMPLETE | 2017-11-23T06:41:11Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-44-iiaqui3lrbrv                                                                                  |
| CeilometerServiceBase                         | f6d9371f-db1a-4612-a3da-838fe04e318f                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/ceilometer-base.yaml                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:11Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-44-iiaqui3lrbrv                                                                                  |
| 74                                            | 3e72787f-cc51-4d05-92e1-1af97d587120                                            | OS::TripleO::Services::VipHosts                                                                                                                                   | UPDATE_COMPLETE | 2017-11-23T06:41:12Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 40                                            | f5347cde-2f17-4552-819c-0444ab5a8b8c                                            | OS::TripleO::Services::SwiftRingBuilder                                                                                                                           | UPDATE_COMPLETE | 2017-11-23T06:41:13Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 49                                            | 881e3783-3e17-45e1-b419-d2e4029c2ebd                                            | OS::TripleO::Services::Horizon                                                                                                                                    | UPDATE_COMPLETE | 2017-11-23T06:41:13Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| CeilometerServiceBase                         | 750febb6-9f0d-414e-acf5-bbac41ac32df                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/ceilometer-base.yaml                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:13Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-48-65de7nijwxfd                                                                                  |
| CinderBase                                    | 0228bcc9-6feb-4931-9e33-ec30ee678db9                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/cinder-base.yaml                                                     | UPDATE_COMPLETE | 2017-11-23T06:41:13Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-4-xh6iwjgat5cu                                                                                   |
| 19                                            | 3e004823-e00a-417e-b5fe-8ed0cdfdd5b9                                            | OS::TripleO::Services::NeutronL3Agent                                                                                                                             | UPDATE_COMPLETE | 2017-11-23T06:41:15Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 69                                            | b2743a5b-5d2d-4207-a03f-ac6aeee18f60                                            | OS::TripleO::Services::TripleoFirewall                                                                                                                            | UPDATE_COMPLETE | 2017-11-23T06:41:15Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 20                                            | 46f8cb87-557a-446e-8059-fde86459b4b0                                            | OS::TripleO::Services::NeutronMetadataAgent                                                                                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:16Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 43                                            | c99ccb76-3091-474c-b8a6-783c788093fe                                            | OS::TripleO::Services::Timezone                                                                                                                                   | UPDATE_COMPLETE | 2017-11-23T06:41:16Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| NeutronBase                                   | bea5c445-ddfd-4c6d-bdbd-b6213779b72d                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/neutron-base.yaml                                                    | UPDATE_COMPLETE | 2017-11-23T06:41:16Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-19-iwt7ldd6e2qk                                                                                  |
| 38                                            | 3724a80a-e14c-4d9f-8801-8b99fde69b9d                                            | OS::TripleO::Services::SwiftProxy                                                                                                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:17Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 60                                            | 43662d9b-458e-42e9-b4fc-c6633ebe3c1f                                            | OS::TripleO::Services::AodhEvaluator                                                                                                                              | UPDATE_COMPLETE | 2017-11-23T06:41:17Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| NeutronBase                                   | 637f1a24-a8a6-496e-b25c-9a237f09c1b8                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/neutron-base.yaml                                                    | UPDATE_COMPLETE | 2017-11-23T06:41:17Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-20-nuqrt4ravg55                                                                                  |
| 28                                            | 979dc5af-9466-4deb-84c6-d77c427123a9                                            | OS::TripleO::Services::Pacemaker                                                                                                                                  | UPDATE_COMPLETE | 2017-11-23T06:41:18Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 7                                             | 842a7f1d-f2cf-4461-83c2-54a841d5ac49                                            | OS::TripleO::Services::CinderVolume                                                                                                                               | UPDATE_COMPLETE | 2017-11-23T06:41:18Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| AodhBase                                      | dde64b77-deb5-4451-8c3e-6752d572527b                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/aodh-base.yaml                                                       | UPDATE_COMPLETE | 2017-11-23T06:41:18Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-60-lrq7fvrsptzb                                                                                  |
| SwiftBase                                     | ef8d00de-000a-4934-bf0e-7ae5f673185e                                            | http://192.168.122.2:8080/v1/AUTH_7f10102af071467781cc4998b58cca2b/overcloud/puppet/services/swift-base.yaml                                                      | UPDATE_COMPLETE | 2017-11-23T06:41:18Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y-38-wufwhevueb5o                                                                                  |
| 21                                            | a3201b89-921c-422b-975f-3ed445958ab5                                            | OS::TripleO::Services::NeutronApi                                                                                                                                 | UPDATE_COMPLETE | 2017-11-23T06:41:19Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
| 11                                            | 3baf05a0-084d-469f-9865-6c3294375e9b                                            | OS::TripleO::Services::GlanceApi                                                                                                                                  | UPDATE_COMPLETE | 2017-11-23T06:41:20Z | overcloud-ControllerServiceChain-usvvycyfo3dh-ServiceChain-nsup4fnqa76y                                                                                                  |
